,model_name,model_id,teacher_name,teacher_id,seed,sampling_technique,distillation_technique,accuracy,f1,auc,youden,PPV,NPV,TPR,TNR,FPR,FNR,age_accuracy_group_0,age_accuracy_group_1,age_f1_group_0,age_f1_group_1,age_auc_group_0,age_auc_group_1,age_prevalence_group_0,age_prevalence_group_1,age_disease_prevalence_group_0,age_disease_prevalence_group_1,age_tpr_group_0,age_tpr_group_1,age_tnr_group_0,age_tnr_group_1,age_tpr_diff,age_youden_group_0,age_youden_group_1,age_dp,age_eq_odds,age_eq_opportunity,sex_accuracy_group_0,sex_accuracy_group_1,sex_f1_group_0,sex_f1_group_1,sex_auc_group_0,sex_auc_group_1,sex_prevalence_group_0,sex_prevalence_group_1,sex_disease_prevalence_group_0,sex_disease_prevalence_group_1,sex_tpr_group_0,sex_tpr_group_1,sex_tnr_group_0,sex_tnr_group_1,sex_tpr_diff,sex_youden_group_0,sex_youden_group_1,sex_dp,sex_eq_odds,sex_eq_opportunity,auc_gap,f1_gap,accuracy_gap,primary_loss,fair_loss,data
0,resnet101,r101-sam1-s42,,,42,1,0,0.8622754491017964,0.5071428571428572,0.8602317938072999,0.4245681666543108,0.5107913669064749,0.9188876013904984,0.5035460992907801,0.9210220673635308,0.0789779326364692,0.4964539007092199,0.9031811894882434,0.7562724014336918,0.4927536231884057,0.5211267605633803,0.8816014001312624,0.7754604550379198,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.4857142857142857,0.5211267605633803,0.9479326186830016,0.8365384615384616,0.0354124748490945,0.4336469043972872,0.3576652221018417,0.160427727955502,0.1113941571445399,0.1576614762265947,0.856353591160221,0.869281045751634,0.5357142857142858,0.4642857142857142,0.869216499345264,0.8542699276834322,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.569620253164557,0.4193548387096774,0.9051724137931034,0.9395465994962215,0.1502654144548795,0.4747926669576605,0.358901438205899,0.0549717738538017,0.1502654144548795,0.0343741857031182,0.1061409450933426,0.0714285714285715,0.1469087880545516,0.3597373068332672,0.0,No Female
0,resnet18,r18-sam1-s42,,,42,1,0,0.8483033932135728,0.5,0.8832299569196301,0.4379617960313342,0.4662576687116564,0.9225268176400476,0.5390070921985816,0.8989547038327527,0.1010452961672473,0.4609929078014184,0.8948824343015215,0.7275985663082437,0.4722222222222222,0.525,0.9126668125136732,0.7863624052004334,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.4857142857142857,0.5915492957746479,0.9387442572741196,0.7740384615384616,0.1058350100603621,0.4244585429884051,0.3655877573131094,0.2166451018010381,0.1647057957356579,0.1647057957356579,0.8268876611418048,0.8736383442265795,0.4891304347826087,0.5166666666666667,0.8611959842863377,0.9098886812383196,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.569620253164557,0.5,0.8706896551724138,0.9319899244332494,0.069620253164557,0.4403099083369708,0.4319899244332492,0.0670085099724358,0.069620253164557,0.0613002692608355,0.1263044073132397,0.0527777777777777,0.1672838679932777,0.3448761701583862,0.0,Equal Distribution
0,resnet18,r18-sam1-s44,,,44,1,0,0.8403193612774451,0.4936708860759494,0.8601576593273531,0.4405317913361504,0.4457142857142857,0.9238210399032648,0.5531914893617021,0.8873403019744484,0.1126596980255516,0.4468085106382978,0.8907330567081605,0.7096774193548387,0.4836601307189542,0.5030674846625767,0.8952526799387442,0.7525731310942578,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5285714285714286,0.5774647887323944,0.9295558958652372,0.7548076923076923,0.0488933601609657,0.4581273244366659,0.3322724810400865,0.2149496571929981,0.174748203557545,0.174748203557545,0.8324125230202578,0.8496732026143791,0.4916201117318435,0.4963503649635036,0.8418267132256656,0.8822214999593727,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.5569620253164557,0.5483870967741935,0.8793103448275862,0.8967254408060453,0.0085749285422621,0.4362723701440418,0.4451125375802389,0.0207633698046437,0.0174150959784591,0.0174150959784591,0.1426795488444864,0.0194073539436224,0.1810556373533217,0.3546020686626434,0.0,Equal Distribution
0,resnet18,r18-sam1-s43,,,43,1,0,0.844311377245509,0.4306569343065693,0.8607424980024876,0.332493142560605,0.4436090225563909,0.905638665132336,0.4184397163120567,0.9140534262485482,0.0859465737514517,0.5815602836879432,0.8907330567081605,0.7240143369175627,0.4233576642335767,0.437956204379562,0.9013345001093852,0.7448537378114842,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.4142857142857143,0.4225352112676056,0.9418070444104136,0.8269230769230769,0.0082494969818913,0.3560927586961278,0.2494582881906826,0.1438897068665506,0.1148839674873366,0.1576614762265947,0.8287292817679558,0.8627450980392157,0.4076433121019108,0.4615384615384615,0.8446093408991707,0.8795400991305761,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.4050632911392405,0.4354838709677419,0.9008620689655172,0.929471032745592,0.0304205798285014,0.3059253601047578,0.3649549037133339,0.0238207007787768,0.0304205798285014,0.0286089637800747,0.1564807622979009,0.0538951494365507,0.1667187197905978,0.3400021493434906,0.0,Equal Distribution
0,resnet18,r18-sam1-s45,,,45,1,0,0.8153692614770459,0.4986449864498645,0.8666073590827092,0.4945264042306077,0.4035087719298245,0.9366925064599484,0.6524822695035462,0.8420441347270615,0.1579558652729384,0.3475177304964538,0.8644536652835408,0.6881720430107527,0.5099999999999999,0.485207100591716,0.9075038284839204,0.7485780065005417,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.7285714285714285,0.5774647887323944,0.8790199081163859,0.7259615384615384,0.1511066398390341,0.6075913366878143,0.3034263271939328,0.1714481179077618,0.1530583696548474,0.1576614762265947,0.7974217311233885,0.8366013071895425,0.4907407407407407,0.5098039215686275,0.8631874727193365,0.8692207686682376,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6708860759493671,0.6290322580645161,0.8189655172413793,0.8690176322418136,0.0418538178848509,0.4898515931907465,0.4980498903063297,0.054044945172667,0.0500521150004342,0.0500521150004342,0.1589258219833785,0.0247928994082838,0.1762816222727881,0.4040788114070892,0.0,Equal Distribution
0,resnet18,r18-sam1-s46,,,46,1,0,0.8413173652694611,0.5167173252279634,0.875404650703042,0.4832085402920898,0.4521276595744681,0.9312039312039312,0.6028368794326241,0.8803716608594657,0.1196283391405342,0.3971631205673759,0.8962655601659751,0.6989247311827957,0.5508982035928144,0.4814814814814815,0.9194268212644934,0.7552816901408451,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.6571428571428571,0.5492957746478874,0.9218989280245024,0.75,0.1078470824949697,0.5790417851673595,0.2992957746478875,0.1920016656999658,0.1718989280245023,0.1718989280245023,0.8250460405156538,0.8605664488017429,0.5177664974619289,0.5151515151515151,0.8697893932780445,0.882587145526936,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6455696202531646,0.5483870967741935,0.8556034482758621,0.9093198992443324,0.097182523478971,0.5011730685290265,0.457706996018526,0.0648057872627258,0.097182523478971,0.0537164509684704,0.1641451311236482,0.0694167221113328,0.1973408289831794,0.3458150327205658,0.0,Equal Distribution
0,resnet34,r34-sam1-s43,,,43,1,0,0.8313373253493014,0.4924924924924925,0.8593751287056944,0.4538018632465959,0.4270833333333333,0.9271604938271604,0.5815602836879432,0.8722415795586528,0.1277584204413472,0.4184397163120568,0.8796680497925311,0.7060931899641577,0.4971098265895954,0.4875,0.8932618683001532,0.7520314192849404,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.6142857142857143,0.5492957746478874,0.9081163859111792,0.7596153846153846,0.0649899396378269,0.5224021001968935,0.308911159263272,0.1765344517318818,0.1485010012957945,0.1576614762265947,0.8213627992633518,0.8431372549019608,0.4867724867724867,0.5,0.8387712789175032,0.8836840822296255,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.5822784810126582,0.5806451612903226,0.8620689655172413,0.8841309823677582,0.0016333197223356,0.4443474465298995,0.4647761436580808,0.0239290314038445,0.0220620168505168,0.0220620168505168,0.1412304490152127,0.0132275132275132,0.1735748598283734,0.3695745766162872,0.0,Equal Distribution
0,resnet34,r34-sam1-s44,,,44,1,0,0.8532934131736527,0.4535315985130111,0.8613932339931303,0.3548076210245385,0.4765625,0.908466819221968,0.4326241134751773,0.9221835075493612,0.0778164924506388,0.5673758865248226,0.9031811894882434,0.7240143369175627,0.4615384615384615,0.4460431654676258,0.8903084664187266,0.761443661971831,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.4285714285714285,0.4366197183098591,0.9540581929555896,0.8221153846153846,0.0080482897384305,0.3826296215270182,0.2587351029252436,0.1607400466990883,0.131942808340205,0.1576614762265947,0.852670349907919,0.8540305010893247,0.4805194805194805,0.4173913043478261,0.860050196420777,0.8640204761517836,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.4683544303797468,0.3870967741935484,0.918103448275862,0.9269521410579346,0.0812576561861984,0.386457878655609,0.3140489152514829,0.0226531373752693,0.0812576561861984,0.0104117767426184,0.1288648044468956,0.0631281761716544,0.1791668525706807,0.3252757787704468,0.0,Equal Distribution
0,resnet34,r34-sam1-s46,,,46,1,0,0.8473053892215568,0.5142857142857143,0.873930198268548,0.466454147824153,0.4655172413793103,0.927536231884058,0.574468085106383,0.89198606271777,0.1080139372822299,0.4255319148936169,0.9004149377593361,0.7096774193548387,0.5324675324675325,0.4968944099378882,0.9119886239334938,0.7590736728060672,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5857142857142857,0.5633802816901409,0.9341500765696784,0.7596153846153846,0.0223340040241448,0.5198643622839643,0.3229956663055255,0.2063980725471824,0.1745346919542938,0.1745346919542938,0.8324125230202578,0.8649237472766884,0.5185185185185185,0.5079365079365079,0.8724356176342208,0.8737303973348501,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.620253164556962,0.5161290322580645,0.8685344827586207,0.9193954659949622,0.1041241322988975,0.4887876473155828,0.4355244982530268,0.0631447176783543,0.1041241322988975,0.0508609832363415,0.1529149511274266,0.0355731225296442,0.1907375184044973,0.3456258475780487,0.0,Equal Distribution
0,resnet34,r34-sam1-s42,,,42,1,0,0.8223552894211577,0.4573170731707316,0.8523158787818881,0.4018335928040131,0.4010695187165775,0.9190184049079756,0.5319148936170213,0.8699186991869918,0.1300813008130081,0.4680851063829787,0.8852005532503457,0.6594982078853047,0.4575163398692811,0.4571428571428572,0.8857580398162328,0.7327329360780066,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5,0.5633802816901409,0.9264931087289432,0.6923076923076923,0.0633802816901408,0.4264931087289434,0.255687973997833,0.2579604098811702,0.234185416421251,0.234185416421251,0.7955801104972375,0.8540305010893247,0.4422110552763819,0.4806201550387597,0.8404626800523789,0.8641829852929228,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.5569620253164557,0.5,0.8362068965517241,0.9093198992443324,0.0569620253164556,0.3931689218681797,0.4093198992443325,0.0750249762274461,0.0731130026926084,0.0731130026926084,0.1530251037382262,0.0384090997623777,0.225702345365041,0.3857990205287933,0.0,Equal Distribution
0,resnet34,r34-sam1-s45,,,45,1,0,0.8333333333333334,0.4829721362229102,0.8560143656147806,0.4324017100353374,0.4285714285714285,0.9231707317073172,0.5531914893617021,0.8792102206736353,0.1207897793263647,0.4468085106382978,0.9017980636237898,0.6559139784946236,0.5590062111801243,0.4074074074074074,0.9033909429008968,0.7120801733477791,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.6428571428571429,0.4647887323943662,0.9295558958652372,0.7211538461538461,0.1780684104627767,0.5724130387223803,0.1859425785482122,0.2003004208866878,0.2084020497113912,0.2084020497113912,0.8121546961325967,0.8583877995642701,0.4795918367346938,0.4881889763779527,0.8507474901789611,0.8594295929146015,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.5949367088607594,0.5,0.8491379310344828,0.9143576826196472,0.0949367088607594,0.4440746398952422,0.4143576826196473,0.0738574128239386,0.0949367088607594,0.0652197515851645,0.1913107695531178,0.1515988037727169,0.2458840851291661,0.3662614822387695,0.0,Equal Distribution
0,resnet50,r50-sam1-s46,,,46,1,0,0.8612774451097804,0.5723076923076923,0.8886582482846104,0.5538834111745372,0.5054347826086957,0.941320293398533,0.6595744680851063,0.8943089430894309,0.1056910569105691,0.3404255319148936,0.9017980636237898,0.7562724014336918,0.5477707006369427,0.5952380952380952,0.9027565084226646,0.8279387865655471,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.6142857142857143,0.704225352112676,0.9326186830015314,0.7740384615384616,0.0899396378269616,0.5469043972872458,0.4782638136511377,0.2273383006885884,0.1585802214630698,0.1585802214630698,0.858195211786372,0.8649237472766884,0.5792349726775956,0.5633802816901409,0.8783555216062855,0.9005444056228163,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6708860759493671,0.6451612903225806,0.8900862068965517,0.8992443324937027,0.0257247856267864,0.5609722828459187,0.5444056228162832,0.0172366061218839,0.0257247856267864,0.0104117767426184,0.0748177218571175,0.0474673946011525,0.145525662190098,0.3384476900100708,0.0,Equal Distribution
0,resnet50,r50-sam1-s43,,,43,1,0,0.8403193612774451,0.477124183006536,0.8577688816401843,0.4108779993575011,0.4424242424242424,0.918757467144564,0.5177304964539007,0.8931475029036005,0.1068524970963995,0.4822695035460993,0.8893499308437067,0.7132616487455197,0.4202898550724638,0.5238095238095238,0.8851236053380004,0.7600216684723727,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.4142857142857143,0.6197183098591549,0.9402756508422664,0.7451923076923077,0.2054325955734405,0.3545613651279808,0.3649106175514625,0.2536176921132081,0.2054325955734405,0.1950833431499588,0.8213627992633518,0.8627450980392157,0.4640883977900552,0.4959999999999999,0.8408991706678306,0.8762086617372228,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.5316455696202531,0.5,0.8706896551724138,0.9193954659949622,0.0316455696202531,0.402335224792667,0.4193954659949623,0.0505904019066189,0.0487058108225484,0.0487058108225484,0.1251019368656276,0.10351966873706,0.176088282098187,0.3392374515533447,0.0,Equal Distribution
0,resnet50,r50-sam1-s44,,,44,1,0,0.8512974051896207,0.5114754098360655,0.8733700710867291,0.4533076333802852,0.4756097560975609,0.9248210023866348,0.5531914893617021,0.9001161440185831,0.0998838559814169,0.4468085106382978,0.8990318118948825,0.7275985663082437,0.496551724137931,0.525,0.9076569678407352,0.7704496208017334,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5142857142857142,0.5915492957746479,0.9402756508422664,0.7740384615384616,0.0772635814889336,0.4545613651279807,0.3655877573131094,0.2152619759365844,0.1662371893038049,0.1662371893038049,0.8342541436464088,0.8714596949891068,0.5054945054945056,0.5203252032520325,0.8692710606721955,0.8812058178272527,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.5822784810126582,0.5161290322580645,0.8771551724137931,0.9269521410579346,0.0661494487545937,0.4594336534264513,0.4430811733159991,0.0567893210077155,0.0661494487545937,0.0497969686441414,0.1372073470390017,0.0284482758620689,0.1714332455866387,0.3223358988761902,0.0,Equal Distribution
0,resnet50,r50-sam1-s45,,,45,1,0,0.8313373253493014,0.4985163204747774,0.8550918031976673,0.4656633800380556,0.4285714285714285,0.9292803970223326,0.5957446808510638,0.8699186991869918,0.1300813008130081,0.4042553191489362,0.8796680497925311,0.7060931899641577,0.4596273291925465,0.5340909090909092,0.8894771384817326,0.7407908992416035,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5285714285714286,0.6619718309859155,0.9173047473200612,0.7211538461538461,0.1334004024144869,0.44587617589149,0.3831256771397617,0.2504796323562218,0.1961509011662151,0.1961509011662151,0.8121546961325967,0.8540305010893247,0.5,0.4962406015037593,0.8441728502837189,0.8690988868123832,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6455696202531646,0.532258064516129,0.8405172413793104,0.9042821158690176,0.1133115557370355,0.4860868616324749,0.4365401803851467,0.0755184824083101,0.1133115557370355,0.0637648744897072,0.1486862392401291,0.0744635798983626,0.1735748598283734,0.37748584151268,0.0,Equal Distribution
0,resnet50,r50-sam1-s42,,,42,1,0,0.8393213572854291,0.5135951661631419,0.8616650604196012,0.480885659920429,0.4473684210526316,0.9310344827586208,0.6028368794326241,0.8780487804878049,0.1219512195121951,0.3971631205673759,0.8879668049792531,0.7132616487455197,0.4705882352941176,0.550561797752809,0.8923211551082914,0.7594122426868906,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5142857142857142,0.6901408450704225,0.9280245022970904,0.7211538461538461,0.1758551307847082,0.4423102165828045,0.4112946912242687,0.2687130980532132,0.2068706561432441,0.2068706561432441,0.8103130755064457,0.8736383442265795,0.4824120603015076,0.5606060606060607,0.8451549541684854,0.881368326968392,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6075949367088608,0.5967741935483871,0.8448275862068966,0.9168765743073048,0.0108207431604736,0.4524225229157572,0.5136507678556919,0.0684890285150278,0.0720489881004081,0.0720489881004081,0.1329089124214008,0.090017825311943,0.1747051562337334,0.3548389971256256,0.0,Equal Distribution
0,resnet101,r101-sam1-s43,,,43,1,0,0.8662674650698603,0.5562913907284768,0.8818131646362057,0.5063137865421208,0.5217391304347826,0.9322235434007136,0.5957446808510638,0.9105691056910568,0.0894308943089431,0.4042553191489362,0.8976486860304288,0.7849462365591398,0.5131578947368421,0.6000000000000001,0.904922336469044,0.8001760563380282,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5571428571428572,0.6338028169014085,0.9341500765696784,0.8365384615384616,0.0766599597585513,0.4912929337125356,0.4703412784398701,0.1697378009785987,0.0976116150312168,0.1576614762265947,0.85451197053407,0.8801742919389978,0.56353591160221,0.5454545454545455,0.877782627673505,0.8869748923376939,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6455696202531646,0.532258064516129,0.8900862068965517,0.9345088161209067,0.1133115557370355,0.5356558271497163,0.4667668806370357,0.05930499885651,0.1133115557370355,0.044422609224355,0.1047462801310158,0.0868421052631579,0.112702449471289,0.3188808262348175,0.0,Equal Distribution
0,resnet101,r101-sam1-s46,,,46,1,0,0.8393213572854291,0.5165165165165164,0.864836368728429,0.4868164183161587,0.4479166666666667,0.9320987654320988,0.6099290780141844,0.8768873403019745,0.1231126596980255,0.3900709219858156,0.8810511756569848,0.7311827956989247,0.4819277108433734,0.5508982035928144,0.8828046379348063,0.7873104008667389,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5714285714285714,0.647887323943662,0.9142419601837672,0.7596153846153846,0.0764587525150906,0.4856705316123386,0.4075027085590466,0.2113059385178245,0.1546265755683826,0.1576614762265947,0.8305709023941068,0.8496732026143791,0.5257731958762887,0.5035971223021583,0.8572402880838063,0.876127407166653,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6455696202531646,0.5645161290322581,0.8620689655172413,0.8942065491183879,0.0810534912209064,0.507638585770406,0.4587226781506461,0.0440303807219634,0.0810534912209064,0.0321375836011466,0.0954942370680674,0.0689704927494409,0.14986837995806,0.3518720269203186,0.0,Equal Distribution
0,resnet101,r101-sam1-s42,,,42,1,0,0.845309381237525,0.5201238390092878,0.8748857093434156,0.4819235426396817,0.4615384615384615,0.9304878048780488,0.5957446808510638,0.8861788617886179,0.113821138211382,0.4042553191489362,0.8934993084370678,0.7204301075268817,0.5095541401273884,0.5301204819277109,0.8921461387005032,0.7961132177681474,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.5714285714285714,0.6197183098591549,0.9280245022970904,0.7548076923076923,0.0482897384305834,0.4994530737256617,0.374526002166847,0.2201698419072264,0.173216809989398,0.173216809989398,0.8268876611418048,0.8671023965141612,0.520408163265306,0.5196850393700787,0.8672795722391968,0.8876655561875355,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6455696202531646,0.532258064516129,0.8577586206896551,0.9193954659949622,0.1133115557370355,0.5033282409428197,0.4516535305110913,0.0738574128239386,0.1133115557370355,0.0616368453053071,0.0960329209323558,0.0205663418003224,0.173069200910186,0.3373375236988067,0.0,Equal Distribution
0,resnet101,r101-sam1-s45,,,45,1,0,0.845309381237525,0.5288753799392097,0.8657012709944728,0.4997158178268712,0.4627659574468085,0.9336609336609336,0.6170212765957447,0.8826945412311266,0.1173054587688734,0.3829787234042553,0.8838174273858921,0.7455197132616488,0.5058823529411766,0.5534591194968552,0.8862174578866768,0.7869041170097509,0.7215568862275449,0.278443113772455,0.0968188105117565,0.2544802867383512,0.6142857142857143,0.6197183098591549,0.9127105666156202,0.7884615384615384,0.0054325955734405,0.5269962809013347,0.4081798483206933,0.1770995999345617,0.1242490281540817,0.1576614762265947,0.8324125230202578,0.8605664488017429,0.5380710659898477,0.5151515151515151,0.8647697512003493,0.8678800682538392,0.5419161676646707,0.4580838323353293,0.14548802946593,0.1350762527233115,0.6708860759493671,0.5483870967741935,0.8599137931034483,0.9093198992443324,0.1224989791751736,0.5307998690528155,0.457706996018526,0.0648057872627258,0.1224989791751736,0.0494061061408842,0.0993133408769258,0.0475767665556786,0.1382977141242433,0.3590992391109466,0.0,Equal Distribution
